#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_017125.1	772702	773151	-	-	-	APA22_RS03765	WP_012812661.1	149	Rrf2 family transcriptional regulator
chr	NC_017125.1	773306	774292	+	-	-	APA22_RS03770	WP_003628399.1	328	cysteine synthase A
chr	NC_017125.1	774396	775559	-	-	-	APA22_RS03775	WP_004448948.1	387	OmpA family protein
chr	NC_017125.1	775761	776102	-	-	-	APA22_RS03780	WP_003628397.1	113	DUF1491 family protein
chr	NC_017125.1	776113	777825	-	-	-	APA22_RS03785	WP_041632475.1	570	peptidase S41
chr	NC_017125.1	777815	779845	-	-	-	APA22_RS03790	WP_012812665.1	676	VacB/RNase II family 3\'-5\' exoribonuclease
chr	NC_017125.1	779852	782545	-	-	-	APA22_RS03795	WP_004448953.1	897	type I DNA topoisomerase
chr	NC_017125.1	782575	783219	-	-	-	APA22_RS03800	WP_012812666.1	214	DNA-processing protein DprA
chr	NC_017125.1	784021	785406	-	-	-	APA22_RS03810	WP_012812390.1	461	MULTISPECIES: IS1380-like element IS1380A family transposase
chr	NC_017125.1	786271	786897	-	-	-	APA22_RS03820	WP_012812669.1	208	DNA processing protein DprA
chr	NC_017125.1	786928	787569	-	-	-	APA22_RS03825	WP_003628389.1	213	glycerol-3-phosphate 1-O-acyltransferase PlsY
chr	NC_017125.1	787569	788861	-	-	-	APA22_RS03830	WP_012812670.1	430	dihydroorotase
chr	NC_017125.1	788858	789799	-	-	-	APA22_RS03835	WP_003628385.1	313	MULTISPECIES: aspartate carbamoyltransferase catalytic subunit
chr	NC_017125.1	789792	791198	-	-	-	APA22_RS03840	WP_012812671.1	468	glutamate--tRNA ligase
chr	NC_017125.1	791237	793435	+	-	-	APA22_RS03845	WP_012812672.1	732	ComEC/Rec2 family competence protein
chr	NC_017125.1	793447	793785	-	-	-	APA22_RS03850	WP_003628378.1	112	MULTISPECIES: carboxymuconolactone decarboxylase family protein
chr	NC_017125.1	793803	795152	+	-	-	APA22_RS03855	WP_012812673.1	449	cell division protein ZapE
chr	NC_017125.1	795362	798235	+	-	-	APA22_RS03860	WP_004448960.1	957	2-oxoglutarate dehydrogenase E1 component
chr	NC_017125.1	798345	799586	+	-	-	APA22_RS03865	WP_004448961.1	413	2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase
chr	NC_017125.1	799667	801391	+	-	-	APA22_RS03870	WP_012812675.1	574	dihydrolipoyl dehydrogenase
chr	NC_017125.1	801457	802491	+	-	-	APA22_RS03875	WP_012812676.1	344	L,D-transpeptidase
chr	NC_017125.1	802635	803120	-	-	-	APA22_RS03880	WP_003628367.1	161	DUF3597 domain-containing protein
chr	NC_017125.1	803297	804586	-	-	-	APA22_RS03885	WP_003628366.1	429	MULTISPECIES: adenosylhomocysteinase
chr	NC_017125.1	804768	805478	+	-	-	APA22_RS03890	WP_003628361.1	236	1-acyl-sn-glycerol-3-phosphate acyltransferase
chr	NC_017125.1	805818	806900	+	-	-	APA22_RS03895	WP_012812677.1	360	DUF2125 domain-containing protein
chr	NC_017125.1	806906	807631	-	-	-	APA22_RS03900	WP_004448969.1	241	hydroxyacylglutathione hydrolase
chr	NC_017125.1	807715	808488	+	-	-	APA22_RS03905	WP_012812678.1	257	methyltransferase domain-containing protein
chr	NC_017125.1	808513	810246	+	-	-	APA22_RS03910	WP_012812679.1	577	hypothetical protein
chr	NC_017125.1	810243	811259	+	-	-	APA22_RS03915	WP_003628355.1	338	hypothetical protein
chr	NC_017125.1	811256	811846	+	-	-	APA22_RS03920	WP_012812680.1	196	hypothetical protein
chr	NC_017125.1	811843	812976	+	-	-	APA22_RS03925	WP_003628353.1	377	hypothetical protein
chr	NC_017125.1	812978	814474	+	-	-	APA22_RS03930	WP_012812681.1	498	NADH-quinone oxidoreductase subunit D
chr	NC_017125.1	814510	815007	+	-	-	APA22_RS03935	WP_012812682.1	165	MULTISPECIES: NADH-quinone oxidoreductase subunit B
chr	NC_017125.1	814996	815901	-	-	-	APA22_RS03940	WP_003628349.1	301	MULTISPECIES: phosphatidylcholine/phosphatidylserine synthase
chr	NC_017125.1	815914	816603	-	-	-	APA22_RS03945	WP_004448985.1	229	phosphatidylserine decarboxylase
chr	NC_017125.1	816686	819331	-	-	-	APA22_RS03950	WP_012812683.1	881	alanine--tRNA ligase
chr	NC_017125.1	819504	820007	-	-	-	APA22_RS03955	WP_003628343.1	167	GtrA family protein
chr	NC_017125.1	820107	821234	-	-	-	APA22_RS03960	WP_012812684.1	375	MULTISPECIES: OmpA family protein
chr	NC_017125.1	821579	823312	-	-	-	APA22_RS03965	WP_012812685.1	577	3-dehydroquinate synthase
chr	NC_017125.1	823375	823713	+	-	-	APA22_RS03970	WP_004448996.1	112	MULTISPECIES: hypothetical protein
chr	NC_017125.1	823717	824637	+	-	-	APA22_RS03975	WP_004448999.1	306	site-specific tyrosine recombinase XerD
chr	NC_017125.1	824712	825668	+	-	-	APA22_RS03980	WP_003628331.1	318	acetyl-CoA carboxylase carboxyltransferase subunit alpha
chr	NC_017125.1	825725	826480	-	-	-	APA22_RS03985	WP_004449001.1	251	competence/damage-inducible protein A
chr	NC_017125.1	826638	828263	+	-	-	APA22_RS03990	WP_004449003.1	541	lysine--tRNA ligase
chr	NC_017125.1	828284	830371	+	-	-	APA22_RS03995	WP_003628326.1	695	lysylphosphatidylglycerol synthetase family protein
chr	NC_017125.1	830429	831166	+	-	-	APA22_RS04000	WP_003628324.1	245	MULTISPECIES: NAAT family transporter
chr	NC_017125.1	831181	832002	-	-	-	APA22_RS04005	WP_012812686.1	273	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ
chr	NC_017125.1	831999	833105	-	-	-	APA22_RS04010	WP_012812687.1	368	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD
chr	NC_017125.1	833251	834324	+	-	-	APA22_RS04015	WP_003628319.1	357	hydroxymethylbilane synthase
chr	NC_017125.1	834334	835062	+	-	-	APA22_RS04020	WP_004449010.1	242	uroporphyrinogen-III synthase
chr	NC_017125.1	835125	835622	-	-	-	APA22_RS04025	WP_003628317.1	165	MULTISPECIES: protein-export chaperone SecB
chr	NC_017125.1	835749	836381	-	-	-	APA22_RS04030	WP_012812688.1	210	histidine phosphatase family protein
chr	NC_017125.1	836428	837108	+	-	-	APA22_RS04035	WP_004449012.1	226	Tim44 domain-containing protein
chr	NC_017125.1	837105	837962	+	-	-	APA22_RS04040	WP_012812690.1	285	site-specific DNA-methyltransferase
chr	NC_017125.1	838097	839524	+	-	-	APA22_RS04045	WP_012812691.1	475	c-type cytochrome
chr	NC_017125.1	839660	840292	+	-	-	APA22_RS04050	WP_012812692.1	210	methionine ABC transporter substrate-binding protein
chr	NC_017125.1	840272	841486	-	-	-	APA22_RS04055	WP_012812693.1	404	hypothetical protein
chr	NC_017125.1	841497	842411	-	-	-	APA22_RS04060	WP_012812694.1	304	oxygen-dependent coproporphyrinogen oxidase
chr	NC_017125.1	842551	843774	+	-	-	APA22_RS04065	WP_012812695.1	407	ubiquinol-cytochrome c reductase
chr	NC_017125.1	843771	844562	+	-	-	APA22_RS04070	WP_012812696.1	263	ubiquinol-cytochrome c reductase
chr	NC_017125.1	844549	845433	+	-	-	APA22_RS04075	WP_003628301.1	294	MULTISPECIES: S-methyl-5\'-thioadenosine phosphorylase
chr	NC_017125.1	845476	846057	+	-	-	APA22_RS04080	WP_012812697.1	193	DUF4232 domain-containing protein
chr	NC_017125.1	846200	846835	+	-	-	APA22_RS04085	WP_012812698.1	211	LysE family translocator
chr	NC_017125.1	846846	847199	-	-	-	APA22_RS04090	WP_012812699.1	117	hypothetical protein
chr	NC_017125.1	847442	848092	-	-	-	APA22_RS04095	WP_012812700.1	216	oxygen-insensitive NAD(P)H-dependent nitroreductase NfsB
chr	NC_017125.1	848209	849108	-	-	-	APA22_RS04100	WP_012812701.1	299	delta(1)-pyrroline-2-carboxylate reductase family protein
chr	NC_017125.1	849269	850675	-	-	-	APA22_RS04105	WP_041632476.1	468	coniferyl aldehyde dehydrogenase
chr	NC_017125.1	850776	851402	+	-	-	APA22_RS04110	WP_012812703.1	208	TetR/AcrR family transcriptional regulator
chr	NC_017125.1	852991	853422	-	-	-	APA22_RS04125	WP_020944636.1	143	hypothetical protein
chr	NC_017125.1	853702	855087	-	-	-	APA22_RS04130	WP_012812390.1	461	MULTISPECIES: IS1380-like element IS1380A family transposase
chr	NC_017125.1	855699	856133	-	-	-	APA22_RS04135	WP_012812706.1	144	hypothetical protein
chr	NC_017125.1	856133	856456	-	-	-	APA22_RS04140	WP_038506442.1	107	hypothetical protein
chr	NC_017125.1	856529	856870	-	-	-	APA22_RS04145	WP_003627774.1	113	hypothetical protein
chr	NC_017125.1	856884	857597	-	-	-	APA22_RS04150	WP_012812707.1	237	hypothetical protein
chr	NC_017125.1	858562	859128	+	-	-	APA22_RS04155	WP_012812708.1	188	recombinase family protein
chr	NC_017125.1	859327	859779	+	-	-	APA22_RS04160	WP_012812709.1	150	hypothetical protein
chr	NC_017125.1	859950	861506	-	-	-	APA22_RS04165	WP_012812710.1	518	hypothetical protein
chr	NC_017125.1	861966	863570	-	-	-	APA22_RS04170	WP_012812711.1	534	hypothetical protein
chr	NC_017125.1	863719	865023	+	-	-	APA22_RS04175	WP_012812712.1	434	DUF4102 domain-containing protein
chr	NC_017125.1	865263	865517	+	-	-	APA22_RS04180	WP_012812713.1	84	type II toxin-antitoxin system HicA family toxin
chr	NC_017125.1	865514	865846	+	-	-	APA22_RS04185	WP_012812714.1	110	type II toxin-antitoxin system HicB family antitoxin
chr	NC_017125.1	865888	866193	-	-	-	APA22_RS04190	WP_012812715.1	101	hypothetical protein
chr	NC_017125.1	867027	867395	+	-	-	APA22_RS04195	WP_041632478.1	122	RusA family crossover junction endodeoxyribonuclease
chr	NC_017125.1	868300	868614	+	-	-	APA22_RS04200	WP_012812717.1	104	hypothetical protein
chr	NC_017125.1	868977	871109	+	-	-	APA22_RS04205	WP_012812718.1	710	tail protein
chr	NC_017125.1	871538	871819	-	-	-	APA22_RS04210	WP_041632479.1	93	hypothetical protein
chr	NC_017125.1	871853	872716	-	-	-	APA22_RS04215	WP_012812719.1	287	DUF4435 domain-containing protein
chr	NC_017125.1	872713	874122	-	-	-	APA22_RS04220	WP_012812720.1	469	excinuclease ATPase
chr	NC_017125.1	874316	874564	-	-	-	APA22_RS04225	WP_041632480.1	82	hypothetical protein
chr	NC_017125.1	874736	875854	+	-	-	APA22_RS04230	WP_012812721.1	372	(p)pGpp metabolism protein
chr	NC_017125.1	876164	876523	+	-	-	APA22_RS04235	WP_012812356.1	119	MULTISPECIES: transposase
chr	NC_017125.1	876520	876867	+	-	-	APA22_RS04240	WP_012812355.1	115	MULTISPECIES: IS66 family insertion sequence element accessory protein TnpB
chr	NC_017125.1	876931	878541	+	-	-	APA22_RS04245	WP_012812354.1	536	IS66 family transposase
chr	NC_017125.1	880014	880649	-	-	-	APA22_RS04260	WP_012812723.1	211	helix-turn-helix transcriptional regulator
chr	NC_017125.1	880930	881178	+	-	-	APA22_RS04265	WP_012812724.1	82	hypothetical protein
chr	NC_017125.1	881175	881411	+	-	-	APA22_RS04270	WP_012812725.1	78	hypothetical protein
chr	NC_017125.1	881411	882010	+	-	-	APA22_RS04275	WP_012812726.1	199	hypothetical protein
chr	NC_017125.1	882128	882319	+	-	-	APA22_RS04280	WP_012812727.1	63	MULTISPECIES: hypothetical protein
chr	NC_017125.1	882316	882582	+	-	-	APA22_RS04285	WP_012812728.1	88	hypothetical protein
chr	NC_017125.1	882579	882848	+	-	-	APA22_RS04290	WP_012812729.1	89	hypothetical protein
chr	NC_017125.1	882845	883105	+	-	-	APA22_RS04295	WP_012812730.1	86	hypothetical protein
chr	NC_017125.1	883102	883353	+	-	-	APA22_RS04300	WP_012812731.1	83	hypothetical protein
chr	NC_017125.1	883350	883688	+	-	-	APA22_RS04305	WP_041632481.1	112	SANT/Myb domain-containing protein
chr	NC_017125.1	884504	884752	+	-	-	APA22_RS04310	WP_012812732.1	82	hypothetical protein
chr	NC_017125.1	884752	884973	+	-	-	APA22_RS04315	WP_041632482.1	73	hypothetical protein
chr	NC_017125.1	885077	885460	+	-	-	APA22_RS04320	WP_012812733.1	127	hypothetical protein
chr	NC_017125.1	885457	888018	+	-	-	APA22_RS04325	WP_012812734.1	853	DUF927 domain-containing protein
chr	NC_017125.1	888173	888664	+	-	-	APA22_RS04330	WP_012812735.1	163	hypothetical protein
chr	NC_017125.1	889198	890016	+	-	-	APA22_RS04340	WP_012812736.1	272	MULTISPECIES: 3-methyl-2-oxobutanoate hydroxymethyltransferase
chr	NC_017125.1	890076	891167	-	-	-	APA22_RS04345	WP_012812737.1	363	NADH:flavin oxidoreductase/NADH oxidase
chr	NC_017125.1	891264	891596	+	-	-	APA22_RS04350	WP_012812738.1	110	helix-turn-helix transcriptional regulator
chr	NC_017125.1	891612	892595	-	-	-	APA22_RS04355	WP_003627279.1	327	zinc-dependent alcohol dehydrogenase family protein
chr	NC_017125.1	892708	893469	-	-	-	APA22_RS04360	WP_038506478.1	253	trypsin-like serine protease
chr	NC_017125.1	893459	894445	-	-	-	APA22_RS04365	WP_012812739.1	328	UDP-glucose 4-epimerase GalE
chr	NC_017125.1	894534	897335	-	-	-	APA22_RS04370	WP_012812740.1	933	DUF4175 domain-containing protein
chr	NC_017125.1	897332	898675	-	-	-	APA22_RS04375	WP_012812741.1	447	diaminopimelate decarboxylase
chr	NC_017125.1	898935	900383	-	-	-	APA22_RS04380	WP_012812742.1	482	argininosuccinate lyase
chr	NC_017125.1	900392	900586	-	-	-	APA22_RS15910	WP_003628276.1	64	hypothetical protein
chr	NC_017125.1	900623	900943	+	-	-	APA22_RS04385	WP_003625146.1	106	MULTISPECIES: hypothetical protein
chr	NC_017125.1	901045	901824	+	-	-	APA22_RS04390	WP_012812743.1	259	N-formylglutamate amidohydrolase
chr	NC_017125.1	901821	902687	+	-	-	APA22_RS04395	WP_012812744.1	288	shikimate dehydrogenase
chr	NC_017125.1	902704	903291	+	-	-	APA22_RS04400	WP_003625150.1	195	dephospho-CoA kinase
chr	NC_017125.1	903288	903962	+	-	-	APA22_RS04405	WP_012812745.1	224	DNA polymerase III subunit epsilon
chr	NC_017125.1	904143	904640	+	-	-	APA22_RS04410	WP_003625153.1	165	MULTISPECIES: hypothetical protein
chr	NC_017125.1	904666	905775	-	-	-	APA22_RS04415	WP_012812747.1	369	glycosyltransferase family 4 protein
chr	NC_017125.1	905785	907572	-	-	-	APA22_RS04420	WP_012812748.1	595	heparinase
chr	NC_017125.1	907673	908350	-	-	-	APA22_RS04425	WP_003625159.1	225	ribulose-phosphate 3-epimerase
chr	NC_017125.1	908424	909746	-	-	-	APA22_RS04430	WP_003625160.1	440	methyltransferase domain-containing protein
chr	NC_017125.1	909792	910415	-	-	-	APA22_RS04435	WP_003625161.1	207	phosphoribosylglycinamide formyltransferase
chr	NC_017125.1	910412	911494	-	-	-	APA22_RS04440	WP_003625164.1	360	phosphoribosylformylglycinamidine cyclo-ligase
chr	NC_017125.1	911606	912373	+	-	-	APA22_RS04445	WP_003625165.1	255	MULTISPECIES: chromosomal replication initiator protein DnaA
chr	NC_017125.1	912535	914820	+	-	-	APA22_RS04450	WP_012812749.1	761	RNA degradosome polyphosphate kinase
chr	NC_017125.1	914918	916408	+	-	-	APA22_RS04455	WP_012812750.1	496	Ppx/GppA family phosphatase
chr	NC_017125.1	916579	918897	+	-	-	APA22_RS04460	WP_003625173.1	772	GAF domain-containing protein
chr	NC_017125.1	918894	919793	+	-	-	APA22_RS04465	WP_003625175.1	299	ABC transporter permease
chr	NC_017125.1	919795	920496	+	-	-	APA22_RS04470	WP_003625177.1	233	hypothetical protein
chr	NC_017125.1	920496	921446	+	-	-	APA22_RS04475	WP_012812751.1	316	MCE family protein
chr	NC_017125.1	921443	922381	+	-	-	APA22_RS04480	WP_003625180.1	312	hypothetical protein
chr	NC_017125.1	922410	923786	+	-	-	APA22_RS04485	WP_012812752.1	458	discoidin domain-containing protein
chr	NC_017125.1	923909	924943	+	-	-	APA22_RS04490	WP_012812753.1	344	ATP-sensitive potassium transporter
chr	NC_017125.1	924947	927151	-	-	-	APA22_RS04495	WP_012812754.1	734	FUSC family protein
chr	NC_017125.1	927263	929434	-	-	-	APA22_RS04500	WP_003625188.1	723	FUSC family protein
chr	NC_017125.1	929691	930065	+	-	-	APA22_RS04505	WP_012812756.1	124	DUF937 domain-containing protein
chr	NC_017125.1	930139	930666	+	-	-	APA22_RS04510	WP_003625191.1	175	hypothetical protein
chr	NC_017125.1	930694	931425	-	-	-	APA22_RS04515	WP_003625194.1	243	MULTISPECIES: c-type cytochrome biogenesis protein CcmI
chr	NC_017125.1	931422	931913	-	-	-	APA22_RS04520	WP_003625195.1	163	cytochrome c-type biogenesis protein CcmH
chr	NC_017125.1	931910	932491	-	-	-	APA22_RS04525	WP_003625198.1	193	MULTISPECIES: DsbE family thiol:disulfide interchange protein
chr	NC_017125.1	932488	934473	-	-	-	APA22_RS04530	WP_012812757.1	661	heme lyase CcmF/NrfE family subunit
chr	NC_017125.1	934511	935041	-	-	-	APA22_RS04535	WP_012812758.1	176	cytochrome c maturation protein CcmE
chr	NC_017125.1	935196	935969	-	-	-	APA22_RS04540	WP_003622628.1	257	MULTISPECIES: heme ABC transporter permease
chr	NC_017125.1	936140	936433	+	-	-	APA22_RS04545	WP_003622630.1	97	MULTISPECIES: YciI family protein
chr	NC_017125.1	936436	936855	+	-	-	APA22_RS04550	WP_003622632.1	139	EVE domain-containing protein
chr	NC_017125.1	936964	937299	-	-	-	APA22_RS04555	WP_003622634.1	111	MULTISPECIES: TIGR01244 family phosphatase
chr	NC_017125.1	937416	938093	-	-	-	APA22_RS04560	WP_003622636.1	225	hypothetical protein
chr	NC_017125.1	938320	939177	+	-	-	APA22_RS04565	WP_003622639.1	285	hypothetical protein
chr	NC_017125.1	939440	940414	-	-	-	APA22_RS04570	WP_012812759.1	324	D-glycerate dehydrogenase
chr	NC_017125.1	940592	941233	+	-	-	APA22_RS04575	WP_012812760.1	213	leucyl/phenylalanyl-tRNA--protein transferase
chr	NC_017125.1	941336	942139	+	-	-	APA22_RS04580	WP_041632483.1	267	hypothetical protein
chr	NC_017125.1	942141	942770	+	-	-	APA22_RS04585	WP_012812762.1	209	hypothetical protein
chr	NC_017125.1	942818	943369	+	-	-	APA22_RS04590	WP_012812763.1	183	hypothetical protein
chr	NC_017125.1	943399	946638	-	-	-	APA22_RS04595	WP_003622652.1	1079	hypothetical protein
chr	NC_017125.1	946764	949778	+	-	-	APA22_RS04600	WP_003622655.1	1004	bifunctional
chr	NC_017125.1	949859	950347	+	-	-	APA22_RS04605	WP_012812765.1	162	thioredoxin-dependent thiol peroxidase
chr	NC_017125.1	950386	950787	-	-	-	APA22_RS04610	WP_003622662.1	133	hypothetical protein
chr	NC_017125.1	950989	952272	-	-	-	APA22_RS04615	WP_003622664.1	427	MFS transporter
chr	NC_017125.1	952508	953776	+	-	-	APA22_RS04625	WP_003622667.1	422	DNA recombination protein RmuC
chr	NC_017125.1	953780	954511	+	-	-	APA22_RS04630	WP_003622669.1	243	response regulator transcription factor
chr	NC_017125.1	954498	955892	+	-	-	APA22_RS04635	WP_003622671.1	464	HAMP domain-containing histidine kinase
chr	NC_017125.1	955990	959163	+	-	-	APA22_RS04640	WP_003622675.1	1057	efflux RND transporter permease subunit
chr	NC_017125.1	959160	960512	+	-	-	APA22_RS04645	WP_012812767.1	450	efflux RND transporter periplasmic adaptor subunit
chr	NC_017125.1	960509	962119	+	-	-	APA22_RS04650	WP_003622678.1	536	efflux transporter outer membrane subunit
chr	NC_017125.1	962224	962658	+	-	-	APA22_RS04655	WP_003622680.1	144	MULTISPECIES: 50S ribosomal protein L11
chr	NC_017125.1	962665	963357	+	-	-	APA22_RS04660	WP_003622682.1	230	MULTISPECIES: 50S ribosomal protein L1
chr	NC_017125.1	963637	964155	+	-	-	APA22_RS04665	WP_003622686.1	172	MULTISPECIES: 50S ribosomal protein L10
chr	NC_017125.1	964256	964630	+	-	-	APA22_RS04670	WP_003622688.1	124	MULTISPECIES: 50S ribosomal protein L7/L12
chr	NC_017125.1	964851	969023	+	-	-	APA22_RS04675	WP_035362067.1	1390	DNA-directed RNA polymerase subunit beta
chr	NC_017125.1	969117	973292	+	-	-	APA22_RS04680	WP_003622695.1	1391	DNA-directed RNA polymerase subunit beta\'
chr	NC_017125.1	973632	974003	+	-	-	APA22_RS04685	WP_003622698.1	123	MULTISPECIES: 30S ribosomal protein S12
chr	NC_017125.1	974018	974494	+	-	-	APA22_RS04690	WP_006116053.1	158	MULTISPECIES: 30S ribosomal protein S7
chr	NC_017125.1	974585	975775	+	-	-	APA22_RS04695	WP_003622701.1	396	elongation factor Tu
chr	NC_017125.1	975884	976192	+	-	-	APA22_RS04700	WP_007282720.1	102	MULTISPECIES: 30S ribosomal protein S10
chr	NC_017125.1	976203	976886	+	-	-	APA22_RS04705	WP_003622704.1	227	MULTISPECIES: 50S ribosomal protein L3
chr	NC_017125.1	976891	977505	+	-	-	APA22_RS04710	WP_003622706.1	204	MULTISPECIES: 50S ribosomal protein L4
chr	NC_017125.1	977502	977837	+	-	-	APA22_RS04715	WP_003622708.1	111	MULTISPECIES: 50S ribosomal protein L23
chr	NC_017125.1	977854	978684	+	-	-	APA22_RS04720	WP_003628218.1	276	MULTISPECIES: 50S ribosomal protein L2
chr	NC_017125.1	978698	978976	+	-	-	APA22_RS04725	WP_012812769.1	92	MULTISPECIES: 30S ribosomal protein S19
chr	NC_017125.1	978983	979393	+	-	-	APA22_RS04730	WP_003622713.1	136	MULTISPECIES: 50S ribosomal protein L22
chr	NC_017125.1	979397	980074	+	-	-	APA22_RS04735	WP_003622715.1	225	MULTISPECIES: 30S ribosomal protein S3
chr	NC_017125.1	980093	980509	+	-	-	APA22_RS04740	WP_003622718.1	138	MULTISPECIES: 50S ribosomal protein L16
chr	NC_017125.1	980511	980747	+	-	-	APA22_RS04745	WP_003622719.1	78	MULTISPECIES: 50S ribosomal protein L29
chr	NC_017125.1	980761	981030	+	-	-	APA22_RS04750	WP_006116046.1	89	MULTISPECIES: 30S ribosomal protein S17
chr	NC_017125.1	981049	981417	+	-	-	APA22_RS04755	WP_012812770.1	122	MULTISPECIES: 50S ribosomal protein L14
chr	NC_017125.1	981417	981737	+	-	-	APA22_RS04760	WP_003622726.1	106	MULTISPECIES: 50S ribosomal protein L24
chr	NC_017125.1	981748	982317	+	-	-	APA22_RS04765	WP_003622727.1	189	MULTISPECIES: 50S ribosomal protein L5
chr	NC_017125.1	982397	982702	+	-	-	APA22_RS04770	WP_003622728.1	101	MULTISPECIES: 30S ribosomal protein S14
chr	NC_017125.1	982712	983110	+	-	-	APA22_RS04775	WP_003622730.1	132	MULTISPECIES: 30S ribosomal protein S8
chr	NC_017125.1	983121	983654	+	-	-	APA22_RS04780	WP_012812771.1	177	50S ribosomal protein L6
chr	NC_017125.1	983654	984016	+	-	-	APA22_RS04785	WP_003622734.1	120	50S ribosomal protein L18
chr	NC_017125.1	984032	984607	+	-	-	APA22_RS04790	WP_003622736.1	191	30S ribosomal protein S5
chr	NC_017125.1	984600	984785	+	-	-	APA22_RS04795	WP_003622738.1	61	MULTISPECIES: 50S ribosomal protein L30
chr	NC_017125.1	984787	985275	+	-	-	APA22_RS04800	WP_003622740.1	162	50S ribosomal protein L15
chr	NC_017125.1	985411	986769	+	-	-	APA22_RS04805	WP_003628215.1	452	MULTISPECIES: preprotein translocase subunit SecY
chr	NC_017125.1	986766	987434	+	-	-	APA22_RS04810	WP_003622746.1	222	adenylate kinase
chr	NC_017125.1	987548	987925	+	-	-	APA22_RS04815	WP_003622748.1	125	30S ribosomal protein S13
chr	NC_017125.1	987992	988384	+	-	-	APA22_RS04820	WP_003622750.1	130	MULTISPECIES: 30S ribosomal protein S11
chr	NC_017125.1	988494	989513	+	-	-	APA22_RS04825	WP_003622752.1	339	MULTISPECIES: DNA-directed RNA polymerase subunit alpha
chr	NC_017125.1	989548	989973	+	-	-	APA22_RS04830	WP_012812772.1	141	50S ribosomal protein L17
chr	NC_017125.1	990149	991210	+	-	-	APA22_RS04835	WP_003622756.1	353	ABC transporter substrate-binding protein
chr	NC_017125.1	991207	991971	+	-	-	APA22_RS04840	WP_003622758.1	254	ABC transporter permease
chr	NC_017125.1	991959	992777	+	-	-	APA22_RS04845	WP_003622762.1	272	ABC transporter ATP-binding protein
chr	NC_017125.1	992861	993094	+	-	-	APA22_RS04850	WP_003622764.1	77	MULTISPECIES: hypothetical protein
chr	NC_017125.1	993159	993335	+	-	-	APA22_RS15795	WP_003622765.1	58	MULTISPECIES: DUF1328 domain-containing protein
chr	NC_017125.1	993421	994986	-	-	-	APA22_RS04860	WP_003622766.1	521	efflux transporter outer membrane subunit
chr	NC_017125.1	994986	998294	-	-	-	APA22_RS04865	WP_012812773.1	1102	acriflavine resistance protein B
chr	NC_017125.1	998291	1001482	-	-	-	APA22_RS04870	WP_003622771.1	1063	multidrug transporter
chr	NC_017125.1	1001479	1002714	-	-	-	APA22_RS04875	WP_003622774.1	411	efflux RND transporter periplasmic adaptor subunit
chr	NC_017125.1	1002890	1004284	-	-	-	APA22_RS04880	WP_003622776.1	464	MFS transporter
chr	NC_017125.1	1004397	1004702	+	-	-	APA22_RS04885	WP_003628207.1	101	MULTISPECIES: CsbD family protein
chr	NC_017125.1	1004813	1005460	+	-	-	APA22_RS04890	WP_012812774.1	215	ribonuclease HII
chr	NC_017125.1	1005457	1006560	+	-	-	APA22_RS04895	WP_003622780.1	367	MULTISPECIES: site-specific DNA-methyltransferase
chr	NC_017125.1	1006622	1007290	-	-	-	APA22_RS04900	WP_012812775.1	222	ankyrin repeat domain-containing protein
chr	NC_017125.1	1007314	1009458	-	-	-	APA22_RS04905	WP_012812776.1	714	hypothetical protein
chr	NC_017125.1	1009455	1012250	-	-	-	APA22_RS04910	WP_012812777.1	931	DUF4159 domain-containing protein
chr	NC_017125.1	1012247	1013233	-	-	-	APA22_RS04915	WP_012812778.1	328	DUF58 domain-containing protein
chr	NC_017125.1	1013239	1014258	-	-	-	APA22_RS04920	WP_035362071.1	339	MoxR family ATPase
chr	NC_017125.1	1014359	1014964	+	-	-	APA22_RS04925	WP_003622791.1	201	DUF1285 domain-containing protein
chr	NC_017125.1	1014961	1016154	+	-	-	APA22_RS04930	WP_012812780.1	397	CCA tRNA nucleotidyltransferase
chr	NC_017125.1	1016212	1018005	+	-	-	APA22_RS04935	WP_012812781.1	597	ABC transporter ATP-binding protein
chr	NC_017125.1	1018178	1019383	+	-	-	APA22_RS04940	WP_003622799.1	401	HlyD family secretion protein
chr	NC_017125.1	1019380	1020957	+	-	-	APA22_RS04945	WP_003622800.1	525	DHA2 family efflux MFS transporter permease subunit
chr	NC_017125.1	1021033	1021545	-	-	-	APA22_RS04950	WP_003622802.1	170	RNA pyrophosphohydrolase
chr	NC_017125.1	1021542	1022633	-	-	-	APA22_RS04955	WP_003622804.1	363	divergent polysaccharide deacetylase family protein
chr	NC_017125.1	1022654	1024099	-	-	-	APA22_RS04960	WP_003622806.1	481	S41 family peptidase
chr	NC_017125.1	1024278	1025744	-	-	-	APA22_RS04965	WP_012812782.1	488	peptidase
chr	NC_017125.1	1025745	1027283	-	-	-	APA22_RS04970	WP_012812783.1	512	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
chr	NC_017125.1	1027443	1028639	-	-	-	APA22_RS04975	WP_012812784.1	398	threonine ammonia-lyase
chr	NC_017125.1	1028641	1029114	-	-	-	APA22_RS04980	WP_012812785.1	157	transcription elongation factor GreA
