#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NZ_CP015168.1	708650	709312	-	-	-	A4R89_RS03675	WP_070324608.1	220	protein tyrosine phosphatase
chr	NZ_CP015168.1	709285	709464	+	-	-	A4R89_RS16080	WP_080585954.1	59	MULTISPECIES: hypothetical protein
chr	NZ_CP015168.1	709490	710272	-	-	-	A4R89_RS03680	WP_070324609.1	260	succinate dehydrogenase iron-sulfur subunit
chr	NZ_CP015168.1	710309	712120	-	-	-	A4R89_RS03685	WP_019089026.1	603	MULTISPECIES: succinate dehydrogenase flavoprotein subunit
chr	NZ_CP015168.1	712238	712651	-	-	-	A4R89_RS03690	WP_019089027.1	137	MULTISPECIES: succinate dehydrogenase, hydrophobic membrane anchor protein
chr	NZ_CP015168.1	712653	713126	-	-	-	A4R89_RS03695	WP_070324610.1	157	succinate dehydrogenase, cytochrome b556 subunit
chr	NZ_CP015168.1	713263	714285	-	-	-	A4R89_RS03700	WP_019089029.1	340	MULTISPECIES: aspartate-semialdehyde dehydrogenase
chr	NZ_CP015168.1	716705	717031	+	-	-	A4R89_RS03720	WP_003624941.1	108	MULTISPECIES: NAD(P) transhydrogenase subunit alpha
chr	NZ_CP015168.1	718522	719550	+	-	-	A4R89_RS03730	WP_070324611.1	342	alcohol dehydrogenase AdhP
chr	NZ_CP015168.1	719590	720981	+	-	-	A4R89_RS03735	WP_070324612.1	463	NAD-dependent succinate-semialdehyde dehydrogenase
chr	NZ_CP015168.1	721064	722239	-	-	-	A4R89_RS03740	WP_070325332.1	391	phosphoserine transaminase
chr	NZ_CP015168.1	722411	722755	-	-	-	A4R89_RS03750	WP_070324613.1	114	hypothetical protein
chr	NZ_CP015168.1	722853	724307	-	-	-	A4R89_RS03755	WP_070324614.1	484	exodeoxyribonuclease VII large subunit
chr	NZ_CP015168.1	724359	725642	+	-	-	A4R89_RS03760	WP_082246985.1	427	phosphoribosylamine--glycine ligase
chr	NZ_CP015168.1	725693	726151	-	-	-	A4R89_RS03765	WP_019089038.1	152	MULTISPECIES: ribosomal-protein-alanine N-acetyltransferase
chr	NZ_CP015168.1	726148	726840	-	-	-	A4R89_RS03770	WP_019089039.1	230	MULTISPECIES: tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
chr	NZ_CP015168.1	726837	727466	-	-	-	A4R89_RS03775	WP_082246986.1	209	malonic semialdehyde reductase
chr	NZ_CP015168.1	727532	728092	-	-	-	A4R89_RS03780	WP_070324615.1	186	NifU family protein
chr	NZ_CP015168.1	728320	729552	-	-	-	A4R89_RS03785	WP_070324616.1	410	DUF2075 domain-containing protein
chr	NZ_CP015168.1	729633	730931	-	-	-	A4R89_RS03790	WP_082246987.1	432	YncE family protein
chr	NZ_CP015168.1	731039	731878	-	-	-	A4R89_RS03795	WP_070324618.1	279	creatininase family protein
chr	NZ_CP015168.1	731878	734742	-	-	-	A4R89_RS03800	WP_070324619.1	954	excinuclease ABC subunit UvrA
chr	NZ_CP015168.1	734981	735940	+	-	-	A4R89_RS03805	WP_070324620.1	319	tetratricopeptide repeat protein
chr	NZ_CP015168.1	735955	736659	+	-	-	A4R89_RS03810	WP_070324621.1	234	peptidase
chr	NZ_CP015168.1	736686	736871	+	-	-	A4R89_RS03815	WP_003623252.1	61	MULTISPECIES: Trm112 family protein
chr	NZ_CP015168.1	736902	737288	+	-	-	A4R89_RS03820	WP_070323937.1	128	hypothetical protein
chr	NZ_CP015168.1	737313	738560	-	-	-	A4R89_RS03825	WP_070324622.1	415	Bcr/CflA family efflux MFS transporter
chr	NZ_CP015168.1	738697	739224	-	-	-	A4R89_RS03830	WP_070324623.1	175	periplasmic heavy metal sensor
chr	NZ_CP015168.1	739463	739942	+	-	-	A4R89_RS03835	WP_019089051.1	159	MULTISPECIES: YaiI/YqxD family protein
chr	NZ_CP015168.1	740237	740869	-	-	-	A4R89_RS03845	WP_070323933.1	210	semialdehyde dehydrogenase
chr	NZ_CP015168.1	741239	742318	+	-	-	A4R89_RS03850	WP_082246988.1	359	uroporphyrinogen decarboxylase
chr	NZ_CP015168.1	742315	743016	+	-	-	A4R89_RS03855	WP_082246989.1	233	HAD family phosphatase
chr	NZ_CP015168.1	743019	743471	+	-	-	A4R89_RS03860	WP_070325335.1	150	protoporphyrinogen oxidase HemJ
chr	NZ_CP015168.1	743506	744081	-	-	-	A4R89_RS03865	WP_070324625.1	191	NUDIX hydrolase
chr	NZ_CP015168.1	744178	745395	+	-	-	A4R89_RS03870	WP_070324626.1	405	MFS transporter
chr	NZ_CP015168.1	745459	746043	+	-	-	A4R89_RS03875	WP_070323930.1	194	TIGR00730 family Rossman fold protein
chr	NZ_CP015168.1	746316	746759	-	-	-	A4R89_RS03885	WP_019089058.1	147	MULTISPECIES: hypothetical protein
chr	NZ_CP015168.1	747014	747706	+	-	-	A4R89_RS16090	WP_082246990.1	230	hypothetical protein
chr	NZ_CP015168.1	747753	748217	-	-	-	A4R89_RS03895	WP_070324628.1	154	methylated-DNA-
chr	NZ_CP015168.1	748380	749711	+	-	-	A4R89_RS03900	WP_070324629.1	443	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE
chr	NZ_CP015168.1	749733	751613	+	-	-	A4R89_RS03905	WP_070324630.1	626	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG
chr	NZ_CP015168.1	751597	752193	+	-	-	A4R89_RS03910	WP_070324631.1	198	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG
chr	NZ_CP015168.1	752186	752983	+	-	-	A4R89_RS03915	WP_019089064.1	265	MULTISPECIES: ParA family protein
chr	NZ_CP015168.1	752980	753903	+	-	-	A4R89_RS03920	WP_070324632.1	307	ParB/RepB/Spo0J family partition protein
chr	NZ_CP015168.1	754322	755020	+	-	-	A4R89_RS03930	WP_070324633.1	232	glutathione S-transferase
chr	NZ_CP015168.1	755678	756229	+	-	-	A4R89_RS03935	WP_019089068.1	183	MULTISPECIES: hypothetical protein
chr	NZ_CP015168.1	756280	756696	+	-	-	A4R89_RS03940	WP_070324634.1	138	DUF4186 domain-containing protein
chr	NZ_CP015168.1	756716	757900	-	-	-	A4R89_RS03945	WP_070324635.1	394	5-demethoxyubiquinol-8 5-hydroxylase UbiM
chr	NZ_CP015168.1	757897	758493	-	-	-	A4R89_RS03950	WP_019089071.1	198	MULTISPECIES: nitroreductase
chr	NZ_CP015168.1	758527	758901	-	-	-	A4R89_RS03955	WP_019089072.1	124	MULTISPECIES: histidine triad nucleotide-binding protein
chr	NZ_CP015168.1	758908	759342	-	-	-	A4R89_RS03960	WP_019089073.1	144	MULTISPECIES: phosphoribosyl-ATP diphosphatase
chr	NZ_CP015168.1	759351	760127	-	-	-	A4R89_RS03965	WP_019089074.1	258	MULTISPECIES: imidazole glycerol phosphate synthase subunit HisF
chr	NZ_CP015168.1	760127	761452	-	-	-	A4R89_RS03970	WP_070323919.1	441	1-(5-phosphoribosyl)-5
chr	NZ_CP015168.1	761452	762108	-	-	-	A4R89_RS03975	WP_070324636.1	218	imidazole glycerol phosphate synthase subunit HisH
chr	NZ_CP015168.1	762255	762851	-	-	-	A4R89_RS03980	WP_019089077.1	198	MULTISPECIES: imidazoleglycerol-phosphate dehydratase HisB
chr	NZ_CP015168.1	762927	764960	-	-	-	A4R89_RS03985	WP_070324637.1	677	NAD(+) synthase
chr	NZ_CP015168.1	765373	768570	-	-	-	A4R89_RS03995	WP_070323915.1	1065	glycosyltransferase
chr	NZ_CP015168.1	768890	770311	+	-	-	A4R89_RS04000	WP_070324638.1	473	MULTISPECIES: hypothetical protein
chr	NZ_CP015168.1	770442	773261	+	-	-	A4R89_RS04005	WP_070324639.1	939	glycosyltransferase
chr	NZ_CP015168.1	773258	774217	-	-	-	A4R89_RS04010	WP_070324640.1	319	glycosyl transferase
chr	NZ_CP015168.1	774329	774598	+	-	-	A4R89_RS04015	WP_003623313.1	89	MULTISPECIES: HU family DNA-binding protein
chr	NZ_CP015168.1	774672	775952	-	-	-	A4R89_RS04020	WP_082246991.1	426	MFS transporter
chr	NZ_CP015168.1	776365	777006	-	-	-	A4R89_RS04030	WP_070323909.1	213	TetR family transcriptional regulator
chr	NZ_CP015168.1	777064	777885	-	-	-	A4R89_RS04035	WP_070324642.1	273	pyrroline-5-carboxylate reductase
chr	NZ_CP015168.1	777885	778385	-	-	-	A4R89_RS04040	WP_026019352.1	166	MULTISPECIES: hypothetical protein
chr	NZ_CP015168.1	778441	778743	-	-	-	A4R89_RS04045	WP_026019353.1	100	MULTISPECIES: accessory factor UbiK family protein
chr	NZ_CP015168.1	779191	780108	+	-	-	A4R89_RS04050	WP_070323907.1	305	J domain-containing protein
chr	NZ_CP015168.1	780172	780588	-	-	-	A4R89_RS04055	WP_019089089.1	138	MULTISPECIES: hypothetical protein
chr	NZ_CP015168.1	780949	781701	-	-	-	A4R89_RS04060	WP_070323906.1	250	hypothetical protein
chr	NZ_CP015168.1	781694	784303	-	-	-	A4R89_RS04065	WP_070324643.1	869	mechanosensitive ion channel
chr	NZ_CP015168.1	784351	784980	-	-	-	A4R89_RS04070	WP_026019354.1	209	MULTISPECIES: RDD family protein
chr	NZ_CP015168.1	785041	786288	-	-	-	A4R89_RS04075	WP_070324644.1	415	bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ
chr	NZ_CP015168.1	786364	787284	-	-	-	A4R89_RS04080	WP_070325336.1	306	peptidylprolyl isomerase
chr	NZ_CP015168.1	787511	790237	+	-	-	A4R89_RS04085	WP_070324645.1	908	preprotein translocase subunit SecA
chr	NZ_CP015168.1	790277	791026	+	-	-	A4R89_RS04090	WP_019089096.1	249	MULTISPECIES: YebC/PmpR family DNA-binding transcriptional regulator
chr	NZ_CP015168.1	791033	791539	+	-	-	A4R89_RS04095	WP_003623340.1	168	MULTISPECIES: crossover junction endodeoxyribonuclease RuvC
chr	NZ_CP015168.1	791536	792144	+	-	-	A4R89_RS04100	WP_070323902.1	202	Holliday junction branch migration protein RuvA
chr	NZ_CP015168.1	792141	793217	+	-	-	A4R89_RS04105	WP_019089098.1	358	MULTISPECIES: Holliday junction branch migration DNA helicase RuvB
chr	NZ_CP015168.1	793214	793627	+	-	-	A4R89_RS04110	WP_019089099.1	137	MULTISPECIES: tol-pal system-associated acyl-CoA thioesterase
chr	NZ_CP015168.1	793747	794466	+	-	-	A4R89_RS04115	WP_044582960.1	239	MULTISPECIES: protein TolQ
chr	NZ_CP015168.1	794470	794901	+	-	-	A4R89_RS04120	WP_006115643.1	143	MULTISPECIES: protein TolR
chr	NZ_CP015168.1	794933	795940	+	-	-	A4R89_RS04125	WP_019089101.1	335	MULTISPECIES: hypothetical protein
chr	NZ_CP015168.1	795964	797328	+	-	-	A4R89_RS04130	WP_070323901.1	454	Tol-Pal system protein TolB
chr	NZ_CP015168.1	797652	798134	+	-	-	A4R89_RS04135	WP_019089103.1	160	MULTISPECIES: peptidoglycan-associated lipoprotein Pal
chr	NZ_CP015168.1	798252	799016	+	-	-	A4R89_RS04140	WP_070324646.1	254	hypothetical protein
chr	NZ_CP015168.1	799025	800332	+	-	-	A4R89_RS04145	WP_070324647.1	435	tRNA lysidine(34) synthetase TilS
chr	NZ_CP015168.1	800470	802407	+	-	-	A4R89_RS04150	WP_070324648.1	645	ATP-dependent metallopeptidase FtsH/Yme1/Tma family protein
chr	NZ_CP015168.1	802484	803518	+	-	-	A4R89_RS04155	WP_044582973.1	344	MULTISPECIES: dihydropteroate synthase
chr	NZ_CP015168.1	803652	805010	+	-	-	A4R89_RS04160	WP_070323897.1	452	phosphoglucosamine mutase
chr	NZ_CP015168.1	805177	805959	-	-	-	A4R89_RS04165	WP_019089109.1	260	MULTISPECIES: response regulator transcription factor
chr	NZ_CP015168.1	806338	806808	+	-	-	A4R89_RS04170	WP_070325337.1	156	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE
chr	NZ_CP015168.1	806805	809894	+	-	-	A4R89_RS04175	WP_070324649.1	1029	double-strand break repair protein AddB
chr	NZ_CP015168.1	809891	813466	+	-	-	A4R89_RS04180	WP_070324650.1	1191	double-strand break repair helicase AddA
chr	NZ_CP015168.1	813594	813920	+	-	-	A4R89_RS04185	WP_019089112.1	108	MULTISPECIES: thioredoxin TrxA
chr	NZ_CP015168.1	814104	815009	+	-	-	A4R89_RS04190	WP_019089113.1	301	MULTISPECIES: acetyl-CoA carboxylase carboxyltransferase subunit beta
chr	NZ_CP015168.1	815017	816354	+	-	-	A4R89_RS04195	WP_070323893.1	445	bifunctional folylpolyglutamate synthase/dihydrofolate synthase
chr	NZ_CP015168.1	816611	817981	+	-	-	A4R89_RS04205	WP_070325338.1	456	cysteine--tRNA ligase
chr	NZ_CP015168.1	817978	818748	+	-	-	A4R89_RS04210	WP_070324651.1	256	RNA methyltransferase
chr	NZ_CP015168.1	818817	819482	-	-	-	A4R89_RS04215	WP_003623374.1	221	MULTISPECIES: alpha/beta hydrolase
chr	NZ_CP015168.1	819930	821114	+	-	-	A4R89_RS04220	WP_082246830.1	394	aminotransferase class V-fold PLP-dependent enzyme
chr	NZ_CP015168.1	821122	822285	+	-	-	A4R89_RS04225	WP_070323890.1	387	cysteine desulfurase
chr	NZ_CP015168.1	822363	822677	+	-	-	A4R89_RS04230	WP_070323889.1	104	2Fe-2S iron-sulfur cluster binding domain-containing protein
chr	NZ_CP015168.1	822705	823787	+	-	-	A4R89_RS04235	WP_070323888.1	360	tRNA 2-thiouridine(34) synthase MnmA
chr	NZ_CP015168.1	823809	824483	+	-	-	A4R89_RS04240	WP_082246829.1	224	glutathione S-transferase
chr	NZ_CP015168.1	824540	825634	+	-	-	A4R89_RS04245	WP_070323886.1	364	glycosyltransferase
chr	NZ_CP015168.1	825656	826285	-	-	-	A4R89_RS04250	WP_082246828.1	209	RNA pseudouridine synthase
chr	NZ_CP015168.1	826330	828942	-	-	-	A4R89_RS04255	WP_070323885.1	870	DNA translocase FtsK
chr	NZ_CP015168.1	829210	830157	-	-	-	A4R89_RS04260	WP_070325339.1	315	glycosyltransferase family 2 protein
chr	NZ_CP015168.1	830266	831171	-	-	-	A4R89_RS04265	WP_070323883.1	301	dTDP-4-dehydrorhamnose reductase
chr	NZ_CP015168.1	831174	831746	-	-	-	A4R89_RS04270	WP_019089127.1	190	MULTISPECIES: dTDP-4-dehydrorhamnose 3,5-epimerase
chr	NZ_CP015168.1	831795	832706	-	-	-	A4R89_RS04275	WP_070323882.1	303	glucose-1-phosphate thymidylyltransferase
chr	NZ_CP015168.1	832703	833761	-	-	-	A4R89_RS04280	WP_070324652.1	352	dTDP-glucose 4,6-dehydratase
chr	NZ_CP015168.1	833963	836110	+	-	-	A4R89_RS04285	WP_070324653.1	715	GMP reductase
chr	NZ_CP015168.1	836165	836860	+	-	-	A4R89_RS04290	WP_070323879.1	231	histidine phosphatase family protein
chr	NZ_CP015168.1	836986	838443	+	-	-	A4R89_RS04295	WP_070323878.1	485	metalloprotease TldD
chr	NZ_CP015168.1	838563	839831	+	-	-	A4R89_RS04300	WP_070323877.1	422	tyrosine--tRNA ligase
chr	NZ_CP015168.1	839853	840203	+	-	-	A4R89_RS04305	WP_082246827.1	116	hypothetical protein
chr	NZ_CP015168.1	840331	841422	+	-	-	A4R89_RS04310	WP_070323875.1	363	glycosyltransferase
chr	NZ_CP015168.1	843731	844102	-	-	-	A4R89_RS04330	WP_070324655.1	123	hypothetical protein
chr	NZ_CP015168.1	844203	844562	+	-	-	A4R89_RS04335	WP_070324575.1	119	transposase
chr	NZ_CP015168.1	844559	844906	+	-	-	A4R89_RS04340	WP_020944072.1	115	MULTISPECIES: IS66 family insertion sequence hypothetical protein
chr	NZ_CP015168.1	844970	846580	+	-	-	A4R89_RS04345	WP_070324574.1	536	IS66 family transposase
chr	NZ_CP015168.1	846862	848121	-	-	-	A4R89_RS04350	WP_070324656.1	419	site-specific integrase
chr	NZ_CP015168.1	848363	848776	-	-	-	A4R89_RS04360	WP_070323874.1	137	RNA polymerase-binding protein DksA
chr	NZ_CP015168.1	848912	850297	+	-	-	A4R89_RS04365	WP_070324433.1	461	IS1380 family transposase
chr	NZ_CP015168.1	850703	851017	+	-	-	A4R89_RS04370	WP_082246992.1	104	hypothetical protein
chr	NZ_CP015168.1	851075	852460	+	-	-	A4R89_RS04375	WP_070325592.1	461	IS1380-like element IS1380A family transposase
chr	NZ_CP015168.1	852722	853744	+	-	-	A4R89_RS04380	WP_041247965.1	340	MULTISPECIES: IS110 family transposase
chr	NZ_CP015168.1	854585	855409	-	-	-	A4R89_RS04390	WP_082246712.1	274	IS5 family transposase
chr	NZ_CP015168.1	855483	856757	-	-	-	A4R89_RS04395	WP_070324018.1	424	O-antigen ligase family protein
chr	NZ_CP015168.1	856819	857376	-	-	-	A4R89_RS04400	WP_070324019.1	185	single-stranded DNA-binding protein
chr	NZ_CP015168.1	857454	858038	-	-	-	A4R89_RS04405	WP_070324020.1	194	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
chr	NZ_CP015168.1	858038	858814	-	-	-	A4R89_RS04410	WP_019088908.1	258	MULTISPECIES: rRNA pseudouridine synthase
chr	NZ_CP015168.1	858811	859542	-	-	-	A4R89_RS04415	WP_019088907.1	243	MULTISPECIES: gamma-glutamyl-gamma-aminobutyrate hydrolase family protein
chr	NZ_CP015168.1	860040	860495	+	-	-	A4R89_RS04420	WP_070324021.1	151	nucleoside deaminase
chr	NZ_CP015168.1	860671	862239	+	-	-	A4R89_RS04425	WP_070324657.1	522	Do family serine endopeptidase
chr	NZ_CP015168.1	862308	863120	-	-	-	A4R89_RS04430	WP_070324658.1	270	cyclic nucleotide-binding domain-containing protein
chr	NZ_CP015168.1	863406	863615	+	-	-	A4R89_RS04435	WP_070324659.1	69	hypothetical protein
chr	NZ_CP015168.1	863641	864984	+	-	-	A4R89_RS04440	WP_070324660.1	447	MULTISPECIES: IS1182 family transposase
chr	NZ_CP015168.1	865701	867086	+	-	-	A4R89_RS04450	WP_070324023.1	461	oxygen-independent coproporphyrinogen III oxidase
chr	NZ_CP015168.1	867223	867900	+	-	-	A4R89_RS04455	WP_070324024.1	225	2OG-Fe(II) oxygenase
chr	NZ_CP015168.1	868013	869650	+	-	-	A4R89_RS04460	WP_070324025.1	545	electron transfer flavoprotein-ubiquinone oxidoreductase
chr	NZ_CP015168.1	869714	870463	+	-	-	A4R89_RS04465	WP_070324026.1	249	electron transfer flavoprotein subunit beta/FixA family protein
chr	NZ_CP015168.1	870466	871392	+	-	-	A4R89_RS04470	WP_019088898.1	308	MULTISPECIES: electron transfer flavoprotein subunit alpha
chr	NZ_CP015168.1	871468	872109	-	-	-	A4R89_RS04475	WP_019088897.1	213	MULTISPECIES: TetR/AcrR family transcriptional regulator
chr	NZ_CP015168.1	872193	873782	+	-	-	A4R89_RS04480	WP_070324028.1	529	efflux transporter outer membrane subunit
chr	NZ_CP015168.1	879983	880996	-	-	-	A4R89_RS04515	WP_070324029.1	337	DNA polymerase III subunit delta
chr	NZ_CP015168.1	881012	881707	-	-	-	A4R89_RS04520	WP_070324030.1	231	hypothetical protein
chr	NZ_CP015168.1	881707	884325	-	-	-	A4R89_RS04525	WP_070324661.1	872	leucine--tRNA ligase
chr	NZ_CP015168.1	884385	884921	-	-	-	A4R89_RS04530	WP_082246845.1	178	DUF3576 domain-containing protein
chr	NZ_CP015168.1	885161	886255	-	-	-	A4R89_RS04535	WP_070324278.1	364	murein transglycosylase
chr	NZ_CP015168.1	886327	886548	-	-	-	A4R89_RS04540	WP_070324033.1	73	hypothetical protein
chr	NZ_CP015168.1	886734	887270	-	-	-	A4R89_RS04545	WP_070324662.1	178	DUF721 domain-containing protein
chr	NZ_CP015168.1	887281	888354	+	-	-	A4R89_RS04550	WP_070324035.1	357	A/G-specific adenine glycosylase
chr	NZ_CP015168.1	888357	889385	+	-	-	A4R89_RS04555	WP_070324663.1	342	ferrochelatase
chr	NZ_CP015168.1	889426	890235	-	-	-	A4R89_RS04560	WP_070324037.1	269	endonuclease III
chr	NZ_CP015168.1	890352	892145	+	-	-	A4R89_RS04565	WP_070324279.1	597	ABC transporter ATP-binding protein
chr	NZ_CP015168.1	892396	893850	-	-	gatB	A4R89_RS04575	WP_070324038.1	484	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB
chr	NZ_CP015168.1	893847	895334	-	-	gatA	A4R89_RS04580	WP_070324039.1	495	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA
chr	NZ_CP015168.1	895334	895621	-	-	-	A4R89_RS04585	WP_003626251.1	95	MULTISPECIES: Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC
chr	NZ_CP015168.1	895702	896166	+	-	-	A4R89_RS04590	WP_070324040.1	154	Holliday junction resolvase RuvX
chr	NZ_CP015168.1	896170	896826	+	-	-	A4R89_RS04595	WP_026019230.1	218	MULTISPECIES: endoglucanase
chr	NZ_CP015168.1	897198	898484	-	-	-	A4R89_RS04600	WP_019088137.1	428	MULTISPECIES: 4-aminobutyrate--2-oxoglutarate transaminase
chr	NZ_CP015168.1	898642	899559	-	-	-	A4R89_RS04605	WP_082247062.1	305	LysR family transcriptional regulator
chr	NZ_CP015168.1	900050	901642	+	-	-	A4R89_RS04610	WP_070324665.1	530	carbohydrate porin
chr	NZ_CP015168.1	901788	902006	+	-	-	A4R89_RS04615	WP_019089634.1	72	MULTISPECIES: CbtB-domain containing protein
chr	NZ_CP015168.1	902030	902764	+	-	-	A4R89_RS04620	WP_070324666.1	244	hypothetical protein
chr	NZ_CP015168.1	902950	904530	-	-	-	A4R89_RS04625	WP_070324667.1	526	carbohydrate porin
chr	NZ_CP015168.1	904695	905216	-	-	-	A4R89_RS04630	WP_042787913.1	173	MULTISPECIES: sugar ABC transporter substrate-binding protein
chr	NZ_CP015168.1	905280	906101	-	-	-	A4R89_RS04635	WP_070324043.1	273	iron permease
chr	NZ_CP015168.1	906105	906464	-	-	-	A4R89_RS04640	WP_014457553.1	119	MULTISPECIES: cupredoxin domain-containing protein
chr	NZ_CP015168.1	906539	907069	+	-	-	A4R89_RS04645	WP_070324668.1	176	hypothetical protein
chr	NZ_CP015168.1	907144	909021	-	-	-	A4R89_RS04650	WP_070324669.1	625	phosphomethylpyrimidine synthase ThiC
chr	NZ_CP015168.1	909430	910917	+	-	-	A4R89_RS04655	WP_070324670.1	495	sugar porter family MFS transporter
chr	NZ_CP015168.1	911016	912359	-	-	-	A4R89_RS04660	WP_019088621.1	447	MULTISPECIES: acetyl-CoA carboxylase biotin carboxylase subunit
chr	NZ_CP015168.1	912359	912832	-	-	-	A4R89_RS04665	WP_019088620.1	157	MULTISPECIES: acetyl-CoA carboxylase biotin carboxyl carrier protein
chr	NZ_CP015168.1	912832	913284	-	-	-	A4R89_RS04670	WP_003626846.1	150	MULTISPECIES: type II 3-dehydroquinate dehydratase
chr	NZ_CP015168.1	913545	914138	+	-	-	A4R89_RS04675	WP_070324671.1	197	septal ring lytic transglycosylase RlpA family protein
chr	NZ_CP015168.1	914238	915266	-	-	-	A4R89_RS04680	WP_082246993.1	342	YihY/virulence factor BrkB family protein
chr	NZ_CP015168.1	915675	916805	+	-	-	A4R89_RS04685	WP_070324046.1	376	type III PLP-dependent enzyme
chr	NZ_CP015168.1	916897	917640	+	-	-	A4R89_RS04690	WP_070324672.1	247	YfdX family protein
chr	NZ_CP015168.1	917710	918378	-	-	-	A4R89_RS04695	WP_006115092.1	222	MULTISPECIES: heme exporter protein CcmB
chr	NZ_CP015168.1	918375	919046	-	-	-	A4R89_RS04700	WP_082246847.1	223	heme ABC exporter ATP-binding protein CcmA
chr	NZ_CP015168.1	919313	922006	+	-	-	A4R89_RS04705	WP_070324673.1	897	aconitate hydratase AcnA
chr	NZ_CP015168.1	922071	922832	+	-	glnQ	A4R89_RS04710	WP_019088613.1	253	MULTISPECIES: amino acid ABC transporter ATP-binding protein
chr	NZ_CP015168.1	922829	924388	+	-	-	A4R89_RS04715	WP_070324050.1	519	transporter substrate-binding domain-containing protein
chr	NZ_CP015168.1	924600	925514	+	-	-	A4R89_RS04720	WP_026019295.1	304	MULTISPECIES: LysR family transcriptional regulator
chr	NZ_CP015168.1	925554	926522	-	-	-	A4R89_RS04725	WP_070324674.1	322	hypothetical protein
chr	NZ_CP015168.1	926566	927849	-	-	-	A4R89_RS04730	WP_019088609.1	427	MULTISPECIES: ATP-dependent Clp protease ATP-binding subunit
chr	NZ_CP015168.1	927846	928442	-	-	-	A4R89_RS04735	WP_070324052.1	198	hypothetical protein
chr	NZ_CP015168.1	928676	929281	+	-	-	A4R89_RS04740	WP_070324675.1	201	ribosome maturation factor RimP
chr	NZ_CP015168.1	929312	930856	+	-	-	A4R89_RS04745	WP_070324676.1	514	transcription termination/antitermination protein NusA
chr	NZ_CP015168.1	930870	931520	+	-	-	A4R89_RS04750	WP_070324677.1	216	RNA-binding protein
chr	NZ_CP015168.1	931517	934156	+	-	-	A4R89_RS04755	WP_070324678.1	879	translation initiation factor IF-2
chr	NZ_CP015168.1	934153	934617	+	-	-	A4R89_RS04760	WP_019088605.1	154	MULTISPECIES: 30S ribosome-binding factor RbfA
chr	NZ_CP015168.1	934622	935074	-	-	-	A4R89_RS04765	WP_070324679.1	150	Lrp/AsnC family transcriptional regulator
chr	NZ_CP015168.1	935203	936348	+	-	-	A4R89_RS04770	WP_082246994.1	381	alanine racemase
chr	NZ_CP015168.1	936379	937638	+	-	-	A4R89_RS04775	WP_070324060.1	419	D-amino acid dehydrogenase
chr	NZ_CP015168.1	937889	939421	+	-	-	A4R89_RS04780	WP_070324061.1	510	Tat pathway signal protein
chr	NZ_CP015168.1	939470	939862	-	-	-	A4R89_RS04785	WP_006115077.1	130	MULTISPECIES: VOC family protein
chr	NZ_CP015168.1	939922	941574	-	-	-	A4R89_RS04790	WP_070324681.1	550	fumarate hydratase
chr	NZ_CP015168.1	941621	942157	-	-	-	A4R89_RS04795	WP_019088599.1	178	MULTISPECIES: hypothetical protein
chr	NZ_CP015168.1	942771	943679	+	-	-	A4R89_RS04805	WP_019088598.1	302	MULTISPECIES: FAD-dependent thymidylate synthase
chr	NZ_CP015168.1	943702	943980	+	-	-	A4R89_RS04810	WP_070324063.1	92	hypothetical protein
chr	NZ_CP015168.1	944105	944386	+	-	-	A4R89_RS04815	WP_070324064.1	93	hypothetical protein
chr	NZ_CP015168.1	944461	945576	-	-	-	A4R89_RS04820	WP_070325341.1	371	iron-sulfur cluster carrier protein ApbC
chr	NZ_CP015168.1	945735	946946	+	-	-	A4R89_RS04825	WP_070324065.1	403	OpgC domain-containing protein
chr	NZ_CP015168.1	947666	949189	+	-	-	A4R89_RS04835	WP_070324066.1	507	DegQ family serine endoprotease
chr	NZ_CP015168.1	949190	950218	+	-	-	A4R89_RS04840	WP_070324067.1	342	FUSC family protein
chr	NZ_CP015168.1	951769	952473	+	-	-	A4R89_RS04850	WP_070324068.1	234	hypothetical protein
chr	NZ_CP015168.1	952601	954469	-	-	-	A4R89_RS04855	WP_070324069.1	622	dihydroxy-acid dehydratase
chr	NZ_CP015168.1	954734	955717	+	-	-	A4R89_RS04860	WP_070324682.1	327	phosphate ABC transporter permease subunit PstC
chr	NZ_CP015168.1	955720	956595	+	-	-	A4R89_RS04865	WP_070324683.1	291	phosphate ABC transporter permease PstA
chr	NZ_CP015168.1	956592	957422	+	-	-	A4R89_RS04870	WP_019088585.1	276	MULTISPECIES: phosphate ABC transporter ATP-binding protein PstB
chr	NZ_CP015168.1	957440	958156	+	-	-	A4R89_RS04875	WP_070324684.1	238	phosphate signaling complex protein PhoU
